STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CHM00050915,"ULIASTAI, CH",45.517,116.967,840,2014-06,,,,,,,0,",S",0,",S",,,,,,,89,",S,30,",,,,,,,76.4,",,,S",,
CHM00050915,"ULIASTAI, CH",45.517,116.967,840,2014-07,,,,,,,0,"1,S",8,"1,S",,,,,,,96,"1,S,27,",,,,,,,83.7,"1,,,S",,
CHM00050915,"ULIASTAI, CH",45.517,116.967,840,2014-08,,,,,,,0,",S",0,",S",,,,,,,90,",S,19,",,,,,,,78.7,",,,S",,
CHM00050915,"ULIASTAI, CH",45.517,116.967,840,2014-09,,,,,,,0,",S",0,",S",,,,,,,88,",S,06,",,,,,,,67,",,,S",,
CHM00050915,"ULIASTAI, CH",45.517,116.967,840,2014-10,,,,,,,2,",S",0,",S",,,,,,,70,",S,10,",,,,,,,53,",,,S",,
CHM00050915,"ULIASTAI, CH",45.517,116.967,840,2014-11,,,,,,,10,",S",0,",S",,,,,,,48,",S,09,",,,,,,,34.7,",,,S",,
CHM00050915,"ULIASTAI, CH",45.517,116.967,840,2014-12,,,,,,,31,",S",0,",S",,,,,,,21,",S,24,+",,,,,,,12.7,",,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-01,,,,,,,0,",S",0,",S",,,,,,,75,",S,30,",,,,,,,56.1,",,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-02,,,,,,,0,",S",0,",S",,,,,,,79,",S,02,",,,,,,,51.4,",,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-03,,,,,,,0,",S",0,",S",,,,,,,83,",S,18,",,,,,,,63.4,",,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-04,,,,,,,0,",S",0,",S",,,,,,,85,",S,17,",,,,,,,72,",,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-05,,,,,,,0,",S",0,",S",,,,,,,88,",S,28,",,,,,,,79.1,",,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-06,,,,,,,0,",S",9,",S",,,,,,,97,",S,16,",,,,,,,84.8,",,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-07,,,,,,,0,"3,S",25,"3,S",,,,,,,99,"3,S,11,",,,,,,,93.2,"3,,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-08,,,,,,,0,",S",18,",S",,,,,,,98,",S,06,",,,,,,,89.2,",,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-09,,,,,,,0,",S",12,",S",,,,,,,97,",S,17,",,,,,,,86.4,",,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,88,"1,S,20,",,,,,,,79.4,"1,,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-11,,,,,,,0,"1,S",0,"1,S",,,,,,,79,"1,S,24,",,,,,,,65.3,"1,,,S",,
CHM00058633,"QU XIAN, CH",28.967,118.867,71,2014-12,,,,,,,0,",S",0,",S",,,,,,,65,",S,30,",,,,,,,53.6,",,,S",,
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-01,,,,,27,"4,S",11,"2,S",0,"2,S",1,"4,S,08,+",,,,,60,"2,S,30,",,,,,22.6,"6,S",36.3,"2,,,S",8.8,"4,,,S"
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-02,,,,,23,"5,S",12,"1,S",0,"1,S",3,"5,S,09,",,,,,50,"1,S,24,",,,,,22.7,"5,S",34.4,"1,,,S",10.9,"5,,,S"
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-03,,,,,20,"5,S",0,"1,S",0,"1,S",7,"5,S,04,",,,,,71,"1,S,25,",,,,,39.3,"6,S",53.4,"1,,,S",25.2,"5,,,S"
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-04,,,,,,,0,"1,S",0,"1,S",,,,,,,79,"1,S,29,",,,,,,,65.3,"1,,,S",,
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-05,,,,,,,0,",S",1,",S",,,,,,,94,",S,31,",,,,,,,73.5,",,,S",,
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-06,,,,,,,0,",S",0,",S",,,,,,,89,",S,10,",,,,,,,79.2,",,,S",,
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-07,,,,,,,0,"1,S",7,"1,S",,,,,,,96,"1,S,29,",,,,,,,84.2,"1,,,S",,
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-08,,,,,,,0,",S",0,",S",,,,,,,89,",S,18,",,,,,,,80.5,",,,S",,
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-09,,,,,,,0,"1,S",0,"1,S",,,,,,,87,"1,S,04,",,,,,,,75.5,"1,,,S",,
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-10,,,,,,,0,",S",0,",S",,,,,,,78,",S,08,",,,,,,,62.6,",,,S",,
CHM00052533,"JIUQUAN, CH",39.767,98.483,1478,2014-11,,,,,,,2,",S",0,",S",,,,,,,56,",S,04,",,,,,,,43.4,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-01,,,,,,,10,",S",0,",S",,,,,,,55,",S,31,",,,,,,,35.6,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-02,,,,,,,9,",S",0,",S",,,,,,,59,",S,01,",,,,,,,37.1,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-03,,,,,,,0,",S",0,",S",,,,,,,78,",S,26,",,,,,,,56.9,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-04,,,,,,,0,",S",0,",S",,,,,,,84,",S,30,",,,,,,,70.1,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-05,,,,,,,0,"2,S",5,"2,S",,,,,,,96,"2,S,30,",,,,,,,78,"2,,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-06,,,,,,,0,",S",6,",S",,,,,,,96,",S,02,",,,,,,,86.3,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-07,,,,,,,0,"1,S",20,"1,S",,,,,,,104,"1,S,17,",,,,,,,92.2,"1,,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-08,,,,,,,0,",S",6,",S",,,,,,,102,",S,01,",,,,,,,86,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-09,,,,,,,0,",S",0,",S",,,,,,,89,",S,04,",,,,,,,77.5,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-10,,,,,,,0,",S",0,",S",,,,,,,81,",S,09,",,,,,,,67.6,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-11,,,,,,,1,",S",0,",S",,,,,,,57,",S,04,",,,,,,,45.6,",,,S",,
CHM00053502,"JARTAI, CH",39.783,105.75,1143,2014-12,,,,,,,24,",S",0,",S",,,,,,,45,",S,29,",,,,,,,29.6,",,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-01,,,,,,,29,"2,S",0,"2,S",,,,,,,9,"2,S,23,",,,,,,,-5.9,"2,,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-02,,,,,,,26,",S",0,",S",,,,,,,35,",S,23,",,,,,,,5.4,",,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-03,,,,,,,11,",S",0,",S",,,,,,,60,",S,27,",,,,,,,34.4,",,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-04,,,,,,,0,",S",0,",S",,,,,,,89,",S,29,",,,,,,,61.2,",,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-05,,,,,,,0,",S",0,",S",,,,,,,83,",S,10,",,,,,,,65.3,",,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-06,,,,,,,0,",S",5,",S",,,,,,,97,",S,23,",,,,,,,81.7,",,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-07,,,,,,,0,"2,S",3,"2,S",,,,,,,95,"2,S,02,",,,,,,,80.1,"2,,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-08,,,,,,,0,"2,S",0,"2,S",,,,,,,88,"2,S,30,",,,,,,,80.6,"2,,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-09,,,,,,,0,",S",0,",S",,,,,,,81,",S,13,",,,,,,,67.3,",,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-10,,,,,,,3,"1,S",0,"1,S",,,,,,,63,"1,S,06,",,,,,,,44.3,"1,,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-11,,,,,,,25,",S",0,",S",,,,,,,44,",S,09,",,,,,,,23.3,",,,S",,
CHM00050353,"HUMA, CH",51.717,126.65,179,2014-12,,,,,,,30,"1,S",0,"1,S",,,,,,,11,"1,S,03,",,,,,,,-1.4,"1,,,S",,
CHM00059287,"GUANGZHOU, CH",23.217,113.483,71,2014-05,,,,,,,,,,,,,,,3.41,"3,,S,21,",,,,,21.37,"3,,,S",,,,,,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-01,,,,,,,0,",S",0,",S",,,,,,,63,",S,30,",,,,,,,44.5,",,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-02,,,,,,,9,",S",0,",S",,,,,,,60,",S,02,",,,,,,,38.6,",,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-03,,,,,,,0,",S",0,",S",,,,,,,80,",S,16,",,,,,,,62.3,",,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-04,,,,,,,0,",S",0,",S",,,,,,,82,",S,30,",,,,,,,69.2,",,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-05,,,,,,,0,"2,S",2,"2,S",,,,,,,95,"2,S,30,",,,,,,,78.9,"2,,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-06,,,,,,,0,",S",5,",S",,,,,,,92,",S,27,",,,,,,,85.1,",,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-07,,,,,,,0,"1,S",11,"1,S",,,,,,,95,"1,S,21,",,,,,,,86.4,"1,,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-08,,,,,,,0,",S",4,",S",,,,,,,91,",S,03,",,,,,,,82.2,",,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-09,,,,,,,0,",S",0,",S",,,,,,,86,",S,09,",,,,,,,72.7,",,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-10,,,,,,,0,",S",0,",S",,,,,,,80,",S,25,",,,,,,,67.4,",,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-11,,,,,,,0,"1,S",0,"1,S",,,,,,,67,"1,S,04,",,,,,,,51.2,"1,,,S",,
CHM00053863,"JIEXIU, CH",37.033,111.917,745,2014-12,,,,,,,4,",S",0,",S",,,,,,,54,",S,29,",,,,,,,38.7,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-01,,,,,,,0,",S",0,",S",,,,,,,77,",S,31,+",,,,,,,64.9,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-02,,,,,,,0,",S",0,",S",,,,,,,81,",S,24,",,,,,,,70.5,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-03,,,,,,,0,",S",0,",S",,,,,,,87,",S,17,",,,,,,,79.1,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-04,,,,,,,0,",S",14,",S",,,,,,,94,",S,21,",,,,,,,85.9,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-05,,,,,,,0,",S",19,",S",,,,,,,101,",S,31,",,,,,,,88.2,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-06,,,,,,,0,",S",6,",S",,,,,2.73,"5,,S,19,",103,",S,02,+",,,9.5,"5,,,S",,,79.6,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-07,,,,,,,0,"2,S",3,"2,S",,,,,1.67,"3,,S,03,",92,"2,S,26,",,,11.47,"3,,,S",,,83.4,"2,,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-08,,,,,,,0,",S",1,",S",,,,,3.25,"3,,S,01,",91,",S,07,",,,16.33,"3,,,S",,,80.6,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-09,,,,,,,0,",S",4,",S",,,,,,,93,",S,16,",,,,,,,82.7,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-10,,,,,,,0,"2,S",0,"2,S",,,,,,,86,"2,S,01,",,,,,,,75.5,"2,,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-11,,,,,,,0,",S",0,",S",,,,,,,79,",S,01,",,,,,,,69.1,",,,S",,
CHM00056571,"XICHANG, CH",27.9,102.267,1599,2014-12,,,,,,,0,"1,S",0,"1,S",,,,,,,71,"1,S,09,",,,,,,,59.2,"1,,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-01,,,,,,,23,",S",0,",S",,,,,,,44,",S,28,",,,,,,,26.5,",,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-02,,,,,,,18,",S",0,",S",,,,,,,52,",S,01,",,,,,,,26.4,",,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-03,,,,,,,5,",S",0,",S",,,,,,,67,",S,23,",,,,,,,48.2,",,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-04,,,,,,,0,",S",0,",S",,,,,,,82,",S,30,",,,,,,,65.5,",,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-05,,,,,,,0,",S",5,",S",,,,,,,94,",S,30,",,,,,,,70.5,",,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-06,,,,,,,0,",S",0,",S",,,,,,,89,",S,29,",,,,,,,79.8,",,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-07,,,,,,,0,"2,S",14,"2,S",,,,,,,104,"2,S,18,",,,,,,,90.4,"2,,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-08,,,,,,,0,",S",7,",S",,,,,,,98,",S,01,",,,,,,,84,",,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-09,,,,,,,0,"1,S",0,"1,S",,,,,,,89,"1,S,04,",,,,,,,71.8,"1,,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,77,"1,S,08,",,,,,,,59.5,"1,,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-11,,,,,,,2,"4,S",0,"4,S",,,,,,,51,"4,S,03,",,,,,,,38.7,"4,,,S",,
CHM00053068,"ERENHOT, CH",43.65,112,966,2014-12,,,,,,,31,",S",0,",S",,,,,,,31,",S,22,",,,,,,,19.9,",,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-01,,,,,,,27,"1,S",0,"1,S",,,,,,,39,"1,S,23,",,,,,,,21.8,"1,,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-02,,,,,,,19,",S",0,",S",,,,,,,54,",S,26,",,,,,,,27.4,",,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-03,,,,,,,5,",S",0,",S",,,,,,,67,",S,26,",,,,,,,46.6,",,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-04,,,,,,,0,",S",0,",S",,,,,,,80,",S,30,",,,,,,,65.4,",,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-05,,,,,,,0,"2,S",1,"2,S",,,,,,,92,"2,S,31,",,,,,,,69.9,"2,,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-06,,,,,,,0,",S",0,",S",,,,,,,90,",S,03,",,,,,,,81.2,",,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-07,,,,,,,0,"1,S",0,"1,S",,,,,,,89,"1,S,20,",,,,,,,82.9,"1,,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-08,,,,,,,0,",S",1,",S",,,,,,,91,",S,02,",,,,,,,83.2,",,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-09,,,,,,,0,",S",0,",S",,,,,,,85,",S,01,",,,,,,,73.4,",,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,74,"1,S,11,",,,,,,,59.7,"1,,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-11,,,,,,,2,",S",0,",S",,,,,,,62,",S,04,",,,,,,,43.6,",,,S",,
CHM00054157,"SIPING, CH",43.183,124.333,167,2014-12,,,,,,,28,"2,S",0,"2,S",,,,,,,33,"2,S,29,",,,,,,,18.6,"2,,,S",,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-01,,,,,,,0,"3,S",0,"3,S",,,,,0,",,S,31,+",77,"3,S,26,",,,0,",,,S",,,67.2,"3,,,S",,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-02,,,,,,,,,,,,,,,0.41,"1,,S,10,",,,,,0.98,"1,,,S",,,,,,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-03,,,,,,,,,,,,,,,1.17,"1,,S,30,",,,,,1.73,"1,,,S",,,,,,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-04,,,,,,,,,,,,,,,1.91,",,S,03,",,,,,5.42,",,,S",,,,,,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-05,,,,,,,,,,,,,,,4.61,",,S,10,",,,,,22.03,",,,S",,,,,,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-06,,,,,,,,,,,,,,,2.83,"1,,S,22,",,,,,7.16,"1,,,S",,,,,,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-07,,,,,,,,,,,,,,,1.65,",,S,27,",,,,,6.25,",,,S",,,,,,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-08,,,,,,,0,"5,S",15,"5,S",,,,,2.48,",,S,20,",97,"5,S,01,",,,9.34,",,,S",,,89.9,"5,,,S",,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-09,,,,,,,0,"5,S",10,"5,S",,,,,1.46,",,S,17,",96,"5,S,30,",,,3.98,",,,S",,,89.9,"5,,,S",,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-10,,,,,,,0,"5,S",1,"5,S",,,,,1.22,",,S,01,",91,"5,S,03,",,,2.21,",,,S",,,85.5,"5,,,S",,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-11,,,,,,,0,"4,S",0,"4,S",,,,,1.36,",,S,08,",83,"4,S,01,",,,2.62,",,,S",,,77.5,"4,,,S",,
MCM00045011,"MACAU INTERNATIONAL, MC",22.15,113.592,6.1,2014-12,,,,,,,,,,,,,,,0.34,",,S,26,",,,,,1.62,",,,S",,,,,,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-01,,,,,,,0,",S",0,",S",,,,,,,73,",S,30,",,,,,,,59.1,",,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-02,,,,,,,0,",S",0,",S",,,,,,,76,",S,02,",,,,,,,55.3,",,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-03,,,,,,,0,",S",0,",S",,,,,,,81,",S,26,",,,,,,,62.1,",,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-04,,,,,,,0,",S",0,",S",,,,,,,86,",S,27,",,,,,,,69.5,",,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-05,,,,,,,0,"1,S",1,"1,S",,,,,,,94,"1,S,28,",,,,,,,75.7,"1,,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-06,,,,,,,0,",S",2,",S",,,,,,,94,",S,26,",,,,,,,82.1,",,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-07,,,,,,,0,"3,S",17,"3,S",,,,,,,100,"3,S,13,",,,,,,,90.9,"3,,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-08,,,,,,,0,",S",15,",S",,,,,,,94,",S,28,",,,,,,,89,",,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-09,,,,,,,0,"1,S",8,"1,S",,,,,3.79,"5,,S,10,",92,"1,S,01,",,,12.09,"5,,,S",,,85.6,"1,,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-10,,,,,,,0,",S",1,",S",,,,,,,90,",S,21,",,,,,,,79.3,",,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-11,,,,,,,0,"1,S",0,"1,S",,,,,,,82,"1,S,24,",,,,,,,69.9,"1,,,S",,
CHM00058752,"RUIAN, CH",27.783,120.65,38,2014-12,,,,,,,0,",S",0,",S",,,,,,,72,",S,31,",,,,,,,57.5,",,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-01,,,,,,,0,"1,S",0,"1,S",,,,,,,77,"1,S,31,",,,,,,,56.3,"1,,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-02,,,,,,,3,",S",0,",S",,,,,,,71,",S,02,",,,,,,,45.6,",,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-03,,,,,,,0,"1,S",0,"1,S",,,,,,,83,"1,S,17,",,,,,,,62.6,"1,,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-04,,,,,,,0,"2,S",0,"2,S",,,,,,,81,"2,S,30,+",,,,,,,68.6,"2,,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-05,,,,,,,0,",S",0,",S",,,,,,,87,",S,27,",,,,,,,76.6,",,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-06,,,,,,,0,",S",2,",S",,,,,,,91,",S,11,",,,,,,,82.1,",,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-07,,,,,,,0,"1,S",16,"1,S",,,,,,,99,"1,S,30,+",,,,,,,88.1,"1,,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-08,,,,,,,0,",S",8,",S",,,,,,,100,",S,06,",,,,,,,84.8,",,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-09,,,,,,,0,",S",4,",S",,,,,,,92,",S,07,",,,,,,,79.8,",,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-10,,,,,,,0,",S",0,",S",,,,,,,87,",S,26,",,,,,,,76.2,",,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-11,,,,,,,0,",S",0,",S",,,,,,,71,",S,21,",,,,,,,60.4,",,,S",,
CHM00057662,"CHANGDE, CH",29.05,111.683,35,2014-12,,,,,,,0,",S",0,",S",,,,,,,67,",S,30,",,,,,,,52.6,",,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-01,,,,,,,0,",S",0,",S",,,,,,,57,",S,02,",,,,,,,43.4,",,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-02,,,,,,,4,",S",0,",S",,,,,,,62,",S,25,",,,,,,,42.4,",,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-03,,,,,,,0,",S",0,",S",,,,,,,82,",S,27,",,,,,,,61.9,",,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-04,,,,,,,0,",S",0,",S",,,,,,,79,",S,09,",,,,,,,70.4,",,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-05,,,,,,,0,"2,S",9,"2,S",,,,,,,101,"2,S,30,",,,,,,,83.6,"2,,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-06,,,,,,,0,",S",6,",S",,,,,,,96,",S,28,",,,,,,,85.1,",,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-07,,,,,,,0,"2,S",15,"2,S",,,,,,,99,"2,S,21,",,,,,,,89.5,"2,,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-08,,,,,,,0,",S",6,",S",,,,,,,95,",S,04,",,,,,,,86.3,",,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-09,,,,,,,0,",S",0,",S",,,,,,,86,",S,04,",,,,,,,78,",,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,83,"1,S,25,",,,,,,,70.4,"1,,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-11,,,,,,,0,",S",0,",S",,,,,,,65,",S,03,",,,,,,,55.7,",,,S",,
CHM00054725,"HUIMIN, CH",37.5,117.533,12,2014-12,,,,,,,0,",S",0,",S",,,,,,,54,",S,29,",,,,,,,41.7,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-01,,,,,,,0,",S",0,",S",,,,,,,80,",S,31,",,,,,,,74.2,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-02,,,,,,,0,",S",0,",S",,,,,,,85,",S,09,",,,,,,,73.7,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-03,,,,,,,0,",S",3,",S",,,,,,,93,",S,31,",,,,,,,80.5,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-04,,,,,,,0,",S",2,",S",,,,,,,92,",S,01,",,,,,,,85.9,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-05,,,,,,,0,",S",24,",S",,,,,,,98,",S,30,",,,,,,,93.1,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-06,,,,,,,0,",S",26,",S",,,,,,,100,",S,02,",,,,,,,94,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-07,,,,,,,0,"1,S",26,"1,S",,,,,,,97,"1,S,23,",,,,,,,92.5,"1,,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-08,,,,,,,0,",S",25,",S",,,,,,,99,",S,11,",,,,,,,92.9,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-09,,,,,,,0,",S",18,",S",,,,,,,96,",S,19,",,,,,,,90.4,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-10,,,,,,,0,",S",4,",S",,,,,,,93,",S,03,",,,,,,,86.4,",,,S",,
CHM00059855,"QIONGHAI, CH",19.233,110.467,25,2014-11,,,,,,,0,",S",0,",S",,,,,,,87,",S,02,",,,,,,,81.7,",,,S",,
